idImpianto;descCarburante;prezzo;isSelf;dtComu
6050;Benzina;1.379;1;19/01/2016 07:18:20
6050;Gasolio;1.465;0;19/01/2016 07:18:20
6050;Gasolio;1.169;1;19/01/2016 07:18:20
6050;Metano;1.009;0;19/01/2016 07:18:20
6050;Gasolio Oro Diesel;1.360;1;19/01/2016 07:18:20
6051;Benzina;1.469;0;18/01/2016 07:11:55
6051;Benzina;1.339;1;18/01/2016 07:11:55
6051;Gasolio;1.279;0;18/01/2016 07:11:55
6051;Gasolio;1.149;1;18/01/2016 07:11:55
6051;GPL;0.629;0;18/01/2016 07:11:55
6064;Benzina;1.529;0;17/01/2016 21:28:57
6064;Benzina;1.529;1;17/01/2016 21:28:57
6064;Gasolio;1.329;0;17/01/2016 21:28:57
6064;Gasolio;1.329;1;17/01/2016 21:28:57
6071;Metano;0.998;0;18/01/2016 10:06:52
6072;Benzina;1.578;0;15/01/2016 12:29:11
6072;Benzina;1.468;1;15/01/2016 12:29:11
6072;Gasolio;1.328;0;15/01/2016 12:29:11
6072;Gasolio;1.218;1;15/01/2016 12:29:11
6072;GPL;0.577;0;15/01/2016 12:29:11
6072;Blue Diesel;1.428;0;15/01/2016 12:29:11
6072;Blue Diesel;1.318;1;15/01/2016 12:29:11
6081;GPL;0.639;0;18/01/2016 09:03:56
6085;Benzina;1.327;0;14/01/2016 08:30:46
6085;Benzina;1.327;1;14/01/2016 08:30:46
6085;Gasolio;1.138;0;14/01/2016 08:30:46
6085;Gasolio;1.138;1;14/01/2016 08:30:46
6085;GPL;0.529;0;14/01/2016 08:30:46
6092;Benzina;1.348;0;16/01/2016 08:03:10
6092;Benzina;1.348;1;16/01/2016 08:03:10
6092;Gasolio;1.148;0;16/01/2016 08:03:10
6092;Gasolio;1.148;1;16/01/2016 08:03:10
6092;GPL;0.525;0;16/01/2016 08:03:10
6092;Gasolio Oro Diesel;1.379;0;16/01/2016 08:03:10
6093;Benzina;1.539;0;07/10/2015 17:21:34
6093;Benzina;1.539;1;07/10/2015 17:21:34
6093;Gasolio;1.389;0;07/10/2015 17:21:34
6093;Gasolio;1.389;1;07/10/2015 17:21:34
6094;Benzina;1.454;1;19/01/2016 07:11:08
6094;Gasolio;1.228;1;19/01/2016 07:11:08
6094;GPL;0.554;0;19/01/2016 07:11:08
6095;Benzina;1.384;1;13/01/2016 22:12:18
6095;Gasolio;1.164;1;13/01/2016 22:12:18
6095;GPL;0.579;0;13/01/2016 22:12:18
6095;Blue Diesel;1.264;1;13/01/2016 22:12:18
6100;Benzina;1.509;0;13/01/2016 16:05:57
6100;Benzina;1.439;1;13/01/2016 16:05:57
6100;Gasolio;1.318;0;13/01/2016 16:05:57
6100;Gasolio;1.248;1;13/01/2016 16:05:57
6100;Metano;0.969;0;13/01/2016 16:05:57
6100;GPL;0.609;0;13/01/2016 16:05:57
6100;Gasolio speciale;1.524;0;13/01/2016 16:05:57
6100;Gasolio speciale;1.454;1;13/01/2016 16:05:57
6101;Benzina;1.584;0;08/01/2016 08:38:29
6101;Benzina;1.414;1;08/01/2016 08:38:29
6101;Gasolio;1.359;0;08/01/2016 08:38:29
6101;Gasolio;1.189;1;08/01/2016 08:38:29
6101;Blue Super;1.734;0;08/01/2016 08:38:29
6101;Blue Super;1.564;1;08/01/2016 08:38:29
6101;Blue Diesel;1.459;0;08/01/2016 08:38:29
6101;Blue Diesel;1.289;1;08/01/2016 08:38:29
6102;GPL;0.547;0;18/01/2016 11:15:21
6105;Benzina;1.633;0;29/10/2015 14:56:28
6105;Benzina;1.429;1;29/10/2015 14:56:28
6105;Gasolio;1.528;0;29/10/2015 14:56:28
6105;Gasolio;1.284;1;29/10/2015 14:56:28
6107;Benzina;1.609;0;14/01/2016 09:52:09
6107;Benzina;1.354;1;14/01/2016 09:52:09
6107;Gasolio;1.429;0;14/01/2016 09:52:09
6107;Gasolio;1.169;1;14/01/2016 09:52:09
6107;GPL;0.509;0;14/01/2016 09:52:09
6107;Gasolio Oro Diesel;1.999;0;14/01/2016 09:52:09
6107;Gasolio Oro Diesel;1.999;1;14/01/2016 09:52:09
6108;Benzina;1.289;1;14/01/2016 18:24:24
6108;Gasolio;1.119;1;14/01/2016 18:24:24
6108;GPL;0.498;0;14/01/2016 18:24:24
6108;Excellium Diesel;1.199;1;14/01/2016 18:24:24
6109;Benzina;1.483;0;18/01/2016 09:28:03
6109;Benzina;1.383;1;18/01/2016 09:28:03
6109;Gasolio;1.238;0;18/01/2016 09:28:03
6109;Gasolio;1.138;1;18/01/2016 09:28:03
6109;Blue Diesel;1.338;0;18/01/2016 09:28:03
6109;Blue Diesel;1.238;1;18/01/2016 09:28:03
6111;Benzina;1.399;0;18/01/2016 09:42:41
6111;Gasolio;1.199;0;18/01/2016 09:42:41
6111;GPL;0.559;0;18/01/2016 09:42:41
6111;Benzina Shell V Power;1.699;0;18/01/2016 09:42:41
6111;Diesel Shell V Power;1.429;0;18/01/2016 09:42:41
6111;Benzina Plus 98;1.699;0;18/01/2016 09:42:41
6111;Gasolio Oro Diesel;1.429;0;18/01/2016 09:42:41
6113;Benzina;1.559;0;13/01/2016 08:02:13
6113;Benzina;1.439;1;13/01/2016 08:02:13
6113;Gasolio;1.369;0;13/01/2016 08:02:13
6113;Gasolio;1.249;1;13/01/2016 08:02:13
6113;GPL;0.549;0;13/01/2016 08:02:13
6113;Hi-Q Diesel;1.569;0;13/01/2016 08:02:13
6113;Hi-Q Diesel;1.449;1;13/01/2016 08:02:13
6114;Metano;0.960;0;15/01/2016 08:53:03
6115;Benzina;1.439;0;08/01/2016 18:14:00
6115;Benzina;1.439;1;08/01/2016 18:14:00
6115;Gasolio;1.229;0;08/01/2016 18:14:00
6115;Gasolio;1.229;1;08/01/2016 18:14:00
6116;Benzina;1.498;0;16/01/2016 18:31:03
6116;Benzina;1.498;1;16/01/2016 18:31:03
6116;Gasolio;1.315;0;16/01/2016 18:31:03
6116;Gasolio;1.315;1;16/01/2016 18:31:03
6117;Benzina;1.539;0;18/01/2016 15:41:40
6117;Benzina;1.489;1;18/01/2016 15:41:40
6117;Benzina WR 100;1.679;0;18/01/2016 15:41:40
6117;Benzina WR 100;1.629;1;18/01/2016 15:41:40
6117;Gasolio Gelo;1.369;0;18/01/2016 15:41:40
6117;Gasolio Gelo;1.319;1;18/01/2016 15:41:40
6119;Benzina;1.579;0;18/01/2016 16:01:52
6119;Benzina;1.359;1;18/01/2016 16:01:52
6119;Gasolio;1.499;0;18/01/2016 16:01:52
6119;Gasolio;1.149;1;18/01/2016 16:01:52
6119;GPL;0.559;0;18/01/2016 16:01:52
6120;Benzina;1.560;0;15/01/2016 09:47:07
6120;Benzina;1.418;1;15/01/2016 09:47:07
6120;Gasolio;1.384;0;15/01/2016 09:47:07
6120;Gasolio;1.208;1;15/01/2016 09:47:07
6120;GPL;0.629;0;15/01/2016 09:47:07
6120;Gasolio Premium;1.504;0;15/01/2016 09:47:07
6120;Gasolio Premium;1.328;1;15/01/2016 09:47:07
6123;Benzina;1.437;0;20/12/2015 20:08:41
6123;Benzina;1.437;1;20/12/2015 20:08:41
6123;Gasolio;1.294;0;20/12/2015 20:08:41
6123;Gasolio;1.294;1;20/12/2015 20:08:41
6123;Metano;0.905;0;20/12/2015 20:08:41
6127;Benzina;1.369;0;19/01/2016 07:28:54
6127;Benzina;1.369;1;19/01/2016 07:28:54
6127;Gasolio;1.159;0;19/01/2016 07:28:54
6127;Gasolio;1.159;1;19/01/2016 07:28:54
6127;GPL;0.539;0;19/01/2016 07:28:54
6129;Benzina;1.365;0;15/01/2016 21:13:47
6129;Benzina;1.365;1;15/01/2016 21:13:47
6129;Gasolio;1.145;0;15/01/2016 21:13:47
6129;Gasolio;1.145;1;15/01/2016 21:13:47
6131;Benzina;1.364;1;19/01/2016 07:48:45
6131;Gasolio;1.177;1;19/01/2016 07:48:45
6131;Gasolio Premium;1.297;1;19/01/2016 07:48:45
6137;Benzina;1.574;0;18/01/2016 07:39:18
6137;Benzina;1.379;1;18/01/2016 07:39:18
6137;Gasolio;1.349;0;18/01/2016 07:39:18
6137;Gasolio;1.169;1;18/01/2016 07:39:18
6137;Blue Super;1.668;0;18/01/2016 07:39:18
6137;Blue Super;1.568;1;18/01/2016 07:39:18
6137;Blue Diesel;1.419;0;18/01/2016 07:39:18
6137;Blue Diesel;1.419;1;18/01/2016 07:39:18
6139;Benzina;1.345;1;18/01/2016 09:40:45
6139;Gasolio;1.185;1;18/01/2016 09:40:45
6139;GPL;0.639;0;18/01/2016 09:40:45
6140;Benzina;1.722;0;13/03/2015 10:18:02
6140;Benzina;1.572;1;13/03/2015 10:18:02
6140;Gasolio;1.630;0;13/03/2015 10:18:02
6140;Gasolio;1.480;1;13/03/2015 10:18:02
6140;Metano;0.900;0;13/03/2015 10:18:02
6140;GPL;0.569;0;13/03/2015 10:18:02
6141;Benzina;1.649;0;18/01/2016 17:29:26
6141;Benzina;1.399;1;18/01/2016 17:29:26
6141;Gasolio;1.439;0;18/01/2016 17:29:26
6141;Gasolio;1.189;1;18/01/2016 17:29:26
6142;Benzina;1.800;0;15/12/2015 12:14:40
6142;Gasolio;1.650;0;15/12/2015 12:14:40
6144;Benzina;1.537;1;16/01/2016 17:01:55
6144;Gasolio;1.330;1;16/01/2016 17:01:55
6144;Blue Super;1.687;1;16/01/2016 17:01:55
6144;Blue Diesel;1.465;1;16/01/2016 17:01:55
6144;Gasolio Alpino;1.330;1;16/01/2016 17:01:55
6145;Benzina;1.369;1;14/01/2016 09:38:54
6145;Gasolio;1.139;1;14/01/2016 09:38:54
6145;Metano;0.989;0;14/01/2016 09:38:54
6147;Benzina;1.420;0;19/01/2016 07:20:21
6147;Benzina;1.681;1;19/01/2016 07:20:21
6147;Gasolio;1.217;0;19/01/2016 07:20:21
6147;Gasolio;1.550;1;19/01/2016 07:20:21
6148;Benzina;1.568;0;18/01/2016 11:55:00
6148;Gasolio;1.318;0;18/01/2016 11:55:00
6148;GPL;0.598;0;18/01/2016 11:55:00
6149;Benzina;1.593;0;19/01/2016 07:52:59
6149;Benzina;1.339;1;19/01/2016 07:52:59
6149;Gasolio;1.413;0;19/01/2016 07:52:59
6149;Gasolio;1.149;1;19/01/2016 07:52:59
6150;Benzina;1.489;0;19/01/2016 07:36:32
6150;Benzina;1.389;1;19/01/2016 07:36:32
6150;Gasolio;1.289;0;19/01/2016 07:36:32
6150;Gasolio;1.189;1;19/01/2016 07:36:32
6150;Benzina WR 100;1.609;0;19/01/2016 07:36:32
6150;Benzina WR 100;1.509;1;19/01/2016 07:36:32
6151;Benzina;1.529;0;18/01/2016 10:58:33
6151;Benzina;1.529;1;18/01/2016 10:58:33
6151;Gasolio;1.329;0;18/01/2016 10:58:33
6151;Gasolio;1.329;1;18/01/2016 10:58:33
6153;Benzina;1.569;0;19/01/2016 07:08:53
6153;Gasolio;1.429;0;19/01/2016 07:08:53
6153;GPL;0.529;0;19/01/2016 07:08:53
6154;Benzina;1.335;0;19/01/2016 07:22:50
6154;Gasolio;1.155;0;19/01/2016 07:22:50
6155;Benzina;1.439;0;18/01/2016 08:07:59
6155;Benzina;1.439;1;18/01/2016 08:07:59
6155;Gasolio;1.159;0;18/01/2016 08:07:59
6155;Gasolio;1.159;1;18/01/2016 08:07:59
6155;GPL;0.599;0;18/01/2016 08:07:59
6160;Benzina;1.448;0;19/01/2016 07:32:36
6160;Benzina;1.348;1;19/01/2016 07:32:36
6160;Gasolio;1.248;0;19/01/2016 07:32:36
6160;Gasolio;1.148;1;19/01/2016 07:32:36
6161;Benzina;1.374;1;14/01/2016 08:11:42
6161;Gasolio;1.199;1;14/01/2016 08:11:42
6163;Benzina;1.334;0;18/01/2016 18:41:33
6163;Benzina;1.334;1;18/01/2016 18:41:33
6163;Gasolio;1.124;0;18/01/2016 18:41:33
6163;Gasolio;1.124;1;18/01/2016 18:41:33
6163;GPL;0.539;0;18/01/2016 18:41:33
6164;Benzina;1.397;1;12/01/2016 14:46:33
6164;Gasolio;1.193;1;12/01/2016 14:46:33
6164;Blue Diesel;1.293;1;12/01/2016 14:46:33
6166;Benzina;1.338;1;18/01/2016 09:30:06
6166;Gasolio;1.108;1;18/01/2016 09:30:06
6166;GPL;0.519;0;18/01/2016 09:30:06
6168;Benzina;1.600;0;11/01/2016 19:51:43
6168;Benzina;1.600;1;11/01/2016 19:51:43
6168;Gasolio;1.390;0;11/01/2016 19:51:43
6168;Gasolio;1.390;1;11/01/2016 19:51:43
6168;GPL;0.620;0;11/01/2016 19:51:43
6170;Benzina;1.399;0;14/01/2016 18:19:16
6170;Benzina;1.399;1;14/01/2016 18:19:16
6170;Gasolio;1.199;0;14/01/2016 18:19:16
6170;Gasolio;1.199;1;14/01/2016 18:19:16
6173;Benzina;1.499;0;19/01/2016 06:47:35
6173;Benzina;1.499;1;19/01/2016 06:47:35
6173;Gasolio;1.269;0;19/01/2016 06:47:35
6173;Gasolio;1.269;1;19/01/2016 06:47:35
6176;Benzina;1.478;0;15/01/2016 19:24:12
6176;Benzina;1.418;1;15/01/2016 19:24:12
6176;Gasolio;1.218;0;15/01/2016 19:24:12
6176;Gasolio;1.158;1;15/01/2016 19:24:12
6176;GPL;0.539;0;15/01/2016 19:24:12
6178;Benzina;1.589;0;18/01/2016 17:41:29
6178;Benzina;1.359;1;18/01/2016 17:41:29
6178;Gasolio;1.407;0;18/01/2016 17:41:29
6178;Gasolio;1.142;1;18/01/2016 17:41:29
6178;Metano;0.859;0;18/01/2016 17:41:29
6178;GPL;0.530;0;18/01/2016 17:41:29
6178;Gasolio Oro Diesel;1.000;0;18/01/2016 17:41:29
6178;Gasolio Oro Diesel;1.000;1;18/01/2016 17:41:29
6179;Benzina;1.537;1;12/01/2016 08:24:20
6179;Gasolio;1.353;1;12/01/2016 08:24:20
6179;GPL;0.560;0;12/01/2016 08:24:20
6179;Blue Diesel;1.453;1;12/01/2016 08:24:20
6180;Benzina;1.369;1;12/01/2016 15:14:16
6180;Gasolio;1.189;1;12/01/2016 15:14:16
6182;Benzina;1.412;1;12/01/2016 09:11:22
6182;Gasolio;1.218;1;12/01/2016 09:11:22
6182;Blue Diesel;1.323;1;12/01/2016 09:11:22
6187;Benzina;1.527;0;16/01/2016 07:47:30
6187;Benzina;1.383;1;16/01/2016 07:47:30
6187;Gasolio;1.333;0;16/01/2016 07:47:30
6187;Gasolio;1.189;1;16/01/2016 07:47:30
6187;Blue Super;1.677;0;16/01/2016 07:47:30
6187;Blue Super;1.533;1;16/01/2016 07:47:30
6187;Blue Diesel;1.433;0;16/01/2016 07:47:30
6187;Blue Diesel;1.289;1;16/01/2016 07:47:30
6188;Benzina;1.573;0;19/01/2016 06:43:17
6188;Benzina;1.357;1;19/01/2016 06:43:17
6188;Gasolio;1.401;0;19/01/2016 06:43:17
6188;Gasolio;1.176;1;19/01/2016 06:43:17
6192;GPL;0.680;0;16/01/2016 16:48:14
6193;Benzina;1.679;0;16/01/2016 17:12:44
6193;Benzina;1.379;1;16/01/2016 17:12:44
6193;Gasolio;1.484;0;16/01/2016 17:12:44
6193;Gasolio;1.204;1;16/01/2016 17:12:44
6193;Hi-Q Diesel;1.804;0;16/01/2016 17:12:44
6193;Hi-Q Diesel;1.539;1;16/01/2016 17:12:44
6195;Benzina;1.597;0;15/01/2016 07:02:13
6195;Benzina;1.597;1;15/01/2016 07:02:13
6195;Gasolio;1.393;0;15/01/2016 07:02:13
6195;Gasolio;1.393;1;15/01/2016 07:02:13
6195;Blue Diesel;1.493;0;15/01/2016 07:02:13
6195;Blue Diesel;1.493;1;15/01/2016 07:02:13
6197;Benzina;1.440;0;13/01/2016 16:56:24
6197;Benzina;1.440;1;13/01/2016 16:56:24
6197;Gasolio;1.259;0;13/01/2016 16:56:24
6197;Gasolio;1.259;1;13/01/2016 16:56:24
6197;Excellium Diesel;1.339;0;13/01/2016 16:56:24
6197;Excellium Diesel;1.339;1;13/01/2016 16:56:24
6198;Benzina;1.514;0;18/01/2016 15:13:04
6198;Benzina;1.384;1;18/01/2016 15:13:04
6198;Gasolio;1.314;0;18/01/2016 15:13:04
6198;Gasolio;1.184;1;18/01/2016 15:13:04
6198;Blue Super;1.664;0;18/01/2016 15:13:04
